0.5	0.7708868654996329
0.501	0.7704986940651511
0.502	0.7701108053122737
0.503	0.7697231991421941
0.504	0.7693358754555208
0.505	0.7689488341522771
0.506	0.7685620751319049
0.507	0.7681755982932692
0.508	0.7677894035346583
0.509	0.7674034907537871
0.51	0.7670178598478029
0.511	0.7666325107132821
0.512	0.7662474432462401
0.513	0.765862657342128
0.514	0.7654781528958382
0.515	0.7650939298017077
0.516	0.7647099879535185
0.517	0.7643263272445032
0.518	0.7639429475673445
0.519	0.7635598488141797
0.52	0.7631770308766054
0.521	0.7627944936456741
0.522	0.7624122370119044
0.523	0.7620302608652777
0.524	0.7616485650952443
0.525	0.7612671495907247
0.526	0.7608860142401113
0.527	0.7605051589312736
0.528	0.7601245835515592
0.529	0.7597442879877963
0.53	0.7593642721262953
0.531	0.7589845358528547
0.532	0.7586050790527619
0.533	0.7582259016107928
0.534	0.7578470034112205
0.535	0.7574683843378118
0.536	0.7570900442738353
0.537	0.7567119831020584
0.538	0.7563342007047535
0.539	0.7559566969637005
0.54	0.7555794717601881
0.541	0.7552025249750165
0.542	0.7548258564884995
0.543	0.754449466180468
0.544	0.7540733539302739
0.545	0.7536975196167887
0.546	0.7533219631184067
0.547	0.7529466843130542
0.548	0.7525716830781818
0.549	0.7521969592907729
0.55	0.7518225128273471
0.551	0.7514483435639575
0.552	0.7510744513761988
0.553	0.7507008361392049
0.554	0.7503274977276563
0.555	0.7499544360157764
0.556	0.7495816508773413
0.557	0.7492091421856736
0.558	0.7488369098136544
0.559	0.7484649536337169
0.56	0.7480932735178543
0.5609999999999999	0.7477218693376213
0.562	0.7473507409641326
0.563	0.7469798882680718
0.5640000000000001	0.7466093111196884
0.565	0.7462390093888033
0.5660000000000001	0.7458689829448079
0.567	0.7454992316566709
0.5680000000000001	0.745129755392936
0.569	0.7447605540217284
0.5700000000000001	0.7443916274107527
0.571	0.7440229754273
0.5720000000000001	0.7436545979382471
0.573	0.7432864948100587
0.574	0.7429186659087912
0.575	0.7425511111000943
0.576	0.7421838302492125
0.577	0.7418168232209903
0.578	0.7414500898798696
0.579	0.7410836300898963
0.58	0.7407174437147199
0.581	0.7403515306175984
0.582	0.739985890661397
0.583	0.7396205237085925
0.584	0.7392554296212762
0.585	0.738890608261156
0.586	0.7385260594895533
0.587	0.7381617831674158
0.588	0.737797779155308
0.589	0.7374340473134227
0.59	0.7370705875015783
0.591	0.7367073995792195
0.592	0.7363444834054268
0.593	0.7359818388389098
0.594	0.735619465738016
0.595	0.7352573639607283
0.596	0.734895533364671
0.597	0.7345339738071082
0.598	0.7341726851449512
0.599	0.7338116672347524
0.6	0.733450919932717
0.601	0.7330904430946966
0.602	0.7327302365761986
0.603	0.7323703002323809
0.604	0.7320106339180612
0.605	0.7316512374877149
0.606	0.731292110795476
0.607	0.7309332536951435
0.608	0.7305746660401801
0.609	0.7302163476837147
0.61	0.7298582984785469
0.611	0.7295005182771447
0.612	0.7291430069316513
0.613	0.728785764293882
0.614	0.7284287902153321
0.615	0.7280720845471734
0.616	0.7277156471402597
0.617	0.7273594778451276
0.618	0.7270035765119982
0.619	0.7266479429907795
0.62	0.7262925771310689
0.621	0.725937478782154
0.622	0.7255826477930156
0.623	0.7252280840123292
0.624	0.724873787288466
0.625	0.7245197574694976
0.626	0.7241659944031936
0.627	0.7238124979370296
0.628	0.7234592679181818
0.629	0.7231063041935353
0.63	0.722753606609683
0.631	0.7224011750129267
0.632	0.7220490092492811
0.633	0.7216971091644764
0.634	0.7213454746039555
0.635	0.7209941054128806
0.636	0.7206430014361334
0.637	0.7202921625183175
0.638	0.7199415885037581
0.639	0.7195912792365077
0.64	0.7192412345603442
0.641	0.7188914543187744
0.642	0.7185419383550375
0.643	0.7181926865121027
0.644	0.7178436986326748
0.645	0.7174949745591944
0.646	0.7171465141338406
0.647	0.716798317198531
0.648	0.7164503835949256
0.649	0.7161027131644283
0.65	0.7157553057481868
0.651	0.715408161187096
0.652	0.7150612793218005
0.653	0.7147146599926936
0.654	0.7143683030399217
0.655	0.7140222083033849
0.656	0.7136763756227399
0.657	0.7133308048373994
0.658	0.7129854957865344
0.659	0.7126404483090802
0.66	0.7122956622437319
0.661	0.7119511374289491
0.662	0.7116068737029584
0.663	0.7112628709037535
0.664	0.7109191288690982
0.665	0.7105756474365266
0.666	0.7102324264433444
0.667	0.7098894657266351
0.668	0.7095467651232551
0.669	0.7092043244698408
0.67	0.7088621436028073
0.671	0.7085202223583493
0.672	0.7081785605724467
0.673	0.7078371580808637
0.674	0.7074960147191484
0.675	0.7071551303226381
0.6759999999999999	0.7068145047264592
0.677	0.7064741377655294
0.6779999999999999	0.7061340292745582
0.679	0.7057941790880496
0.6799999999999999	0.7054545870403036
0.681	0.7051152529654181
0.6819999999999999	0.7047761766972881
0.683	0.7044373580696104
0.6839999999999999	0.704098796915884
0.685	0.703760493069411
0.6859999999999999	0.7034224463633005
0.687	0.7030846566304653
0.688	0.7027471237036298
0.6890000000000001	0.7024098474153263
0.69	0.7020728275978988
0.6910000000000001	0.7017360640835053
0.692	0.7013995567041172
0.6930000000000001	0.7010633052915235
0.694	0.7007273096773288
0.6950000000000001	0.7003915696929585
0.696	0.700056085169658
0.6970000000000001	0.6997208559384943
0.698	0.6993858818303591
0.6990000000000001	0.6990511626759687
0.7	0.6987166983058664
0.7010000000000001	0.6983824885504226
0.702	0.6980485332398382
0.7030000000000001	0.6977148322041455
0.704	0.6973813852732086
0.7050000000000001	0.697048192276725
0.706	0.6967152530442298
0.7070000000000001	0.6963825674050921
